file	nuc_num	celltype	area	dapi_intensity	a647_intensity	a488_intensity
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	16	NPC	18969	1129995319.000000	185856922.000000	461840327.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	17	NPC	15044	764998225.000000	145899302.000000	452244441.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	18	NPC	21636	1084635360.000000	206567551.000000	804704462.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	19	NPC	21798	973119157.000000	211788421.000000	542693611.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	20	NPC	35716	2355811413.000000	364955853.000000	933895029.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	21	NPC	17917	1140416841.000000	179462748.000000	766340058.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_005/dw_dapi_001.tiff	22	NPC	15018	1141118863.000000	151495817.000000	885756550.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	1	NPC	16001	1104751236.000000	159576498.000000	332388600.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	2	NPC	23838	1847132208.000000	238305208.000000	504968350.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	3	NPC	22476	1220087827.000000	221172669.000000	620153732.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	4	NPC	23914	1218052366.000000	237791326.000000	618165990.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	5	NPC	13580	1017639828.000000	130499386.000000	373149366.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	6	NPC	23375	1330198376.000000	227307883.000000	442201642.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	7	NPC	23240	1370242200.000000	218059166.000000	502948142.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	8	NPC	29265	1212043413.000000	278330842.000000	569555839.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	9	NPC	22989	2096172993.000000	253641094.000000	704736235.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	10	NPC	17584	1224690167.000000	174497862.000000	569082687.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	11	NPC	16367	1015346225.000000	155604927.000000	542621386.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	12	NPC	22179	1387182528.000000	212328340.000000	577652516.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	13	NPC	33176	2518819463.000000	323263770.000000	741270837.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	14	NPC	20187	1188091819.000000	194971801.000000	484454287.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	15	NPC	16445	1206721961.000000	162704661.000000	483872644.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	16	NPC	22668	1271396032.000000	220968639.000000	457690992.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	17	NPC	18203	1141209620.000000	174543285.000000	629208116.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	18	NPC	22858	1077603604.000000	215822234.000000	633898042.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	19	NPC	21365	1082827352.000000	204644549.000000	646970750.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	20	NPC	13481	1038742383.000000	131044315.000000	526455513.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	21	NPC	19575	1341742837.000000	185660969.000000	546958291.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	22	NPC	21366	1160914430.000000	207248159.000000	537510786.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	23	NPC	21040	1996328037.000000	217996505.000000	581683586.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	24	NPC	23544	1216170166.000000	230854079.000000	487214922.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	25	NPC	23926	1980346514.000000	252449557.000000	787659082.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	26	NPC	19330	1279916282.000000	192876893.000000	466561275.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	27	NPC	21022	1414350812.000000	202573383.000000	757998504.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	28	NPC	1912	89126287.000000	18649886.000000	41277873.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	29	NPC	20705	1452969532.000000	202573636.000000	801944718.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	30	NPC	19557	1313271374.000000	185940837.000000	443224336.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	31	NPC	29450	1851710753.000000	332781560.000000	760576808.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	32	NPC	13737	769034282.000000	128121288.000000	348187134.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_006/dw_dapi_001.tiff	33	NPC	556	27718652.000000	5251896.000000	10963050.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	1	NPC	14318	1212667075.000000	140573880.000000	500181277.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	2	NPC	17986	1278455118.000000	178253631.000000	518789406.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	3	NPC	19757	1175935385.000000	191209571.000000	455324414.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	4	NPC	20765	1867591591.000000	213460803.000000	627397309.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	5	NPC	22690	1337484751.000000	224223523.000000	797495450.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	6	NPC	19526	1086160076.000000	190760280.000000	402110493.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	7	NPC	20186	1765678697.000000	197602218.000000	466455301.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	8	NPC	23266	1393028009.000000	229525328.000000	601084006.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	9	NPC	19506	1145148483.000000	186346070.000000	570099543.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	10	NPC	26877	1342934750.000000	252066292.000000	643421162.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	11	NPC	17064	1228970557.000000	169120194.000000	473460144.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	12	NPC	32182	1480570169.000000	297070770.000000	559917900.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	13	NPC	20240	1389428295.000000	195698855.000000	622572778.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	14	NPC	35243	3072384437.000000	390256301.000000	1140929550.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	15	NPC	19580	1423163122.000000	196050518.000000	595887100.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	16	NPC	19489	1294288215.000000	195005590.000000	530273681.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	17	NPC	22282	1158734147.000000	209349347.000000	428309396.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	18	NPC	23320	1362257029.000000	229885145.000000	639645153.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	19	NPC	20268	1480537836.000000	201872937.000000	771135350.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	20	NPC	20134	1395489633.000000	198266744.000000	764269802.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	21	NPC	16221	1335906357.000000	159140412.000000	374510285.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	22	NPC	20743	1347827430.000000	201587132.000000	910443654.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	23	NPC	41153	2719950264.000000	407538461.000000	1092256357.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	24	NPC	37977	2211402438.000000	374340303.000000	701609582.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	25	NPC	19065	1352706833.000000	184960000.000000	559905686.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	26	NPC	18703	1013092071.000000	179699064.000000	364091568.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_007/dw_dapi_001.tiff	27	NPC	21998	1286406418.000000	212829287.000000	641261325.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	1	NPC	15495	883591632.000000	150938552.000000	391077372.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	2	NPC	19490	1084388573.000000	193732782.000000	483137573.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	3	NPC	23055	881755129.000000	228489254.000000	528463705.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	4	NPC	18558	1052415873.000000	179211938.000000	408057651.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	5	NPC	23722	938452060.000000	229153499.000000	586880180.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	6	NPC	18686	887947444.000000	182741621.000000	502151174.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	7	NPC	22289	1152637697.000000	217019120.000000	645269128.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	8	NPC	20605	1315832112.000000	202552494.000000	550483142.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	9	NPC	24298	1479104018.000000	236423852.000000	622640045.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	10	NPC	27167	1303056327.000000	266495311.000000	665128726.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	11	NPC	17367	1132806292.000000	167919232.000000	430593521.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	12	NPC	16809	1192945117.000000	169350336.000000	529522790.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	13	NPC	17864	1124239654.000000	179129937.000000	479702081.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	14	NPC	16564	1223785127.000000	165466462.000000	435768778.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	15	NPC	18232	1076582464.000000	175866631.000000	455309793.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	16	NPC	13654	1047984420.000000	132619719.000000	552854625.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	17	NPC	19594	1099340987.000000	185481071.000000	431305709.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	18	NPC	25967	1327895113.000000	256176280.000000	582229088.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	19	NPC	24343	1095308051.000000	229072024.000000	591187618.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	20	NPC	25710	1303349584.000000	251201186.000000	692970458.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	21	NPC	20092	1183854437.000000	198379754.000000	664242946.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	22	NPC	18646	1173259091.000000	186270405.000000	641721992.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	23	NPC	38169	1631590190.000000	389453606.000000	1015749997.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	24	NPC	18074	1057943619.000000	175194398.000000	485024563.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	25	NPC	24057	1007998091.000000	228409847.000000	557343551.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	26	NPC	17252	996391552.000000	172599779.000000	634905715.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	27	NPC	21085	873543033.000000	200919743.000000	455818955.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_008/dw_dapi_001.tiff	28	NPC	26065	1113494613.000000	252079155.000000	628035984.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	1	NPC	26149	1653664152.000000	265249424.000000	723608624.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	2	NPC	22973	1172898873.000000	232653176.000000	851988415.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	3	NPC	18638	1345539271.000000	189718727.000000	402279161.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	4	NPC	23714	1351465344.000000	239888174.000000	568607741.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	5	NPC	26768	1410687458.000000	261830522.000000	982123664.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	6	NPC	22613	1185943163.000000	223766626.000000	742864121.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	7	NPC	21566	1677006722.000000	217853349.000000	954608403.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	8	NPC	13120	925174714.000000	135189763.000000	697153987.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	9	NPC	13950	800046756.000000	140073779.000000	703333892.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	10	NPC	20427	1389964077.000000	200288934.000000	648304021.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	11	NPC	24103	2106421486.000000	253608060.000000	860315383.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	12	NPC	25108	1303642412.000000	246248025.000000	493964899.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	13	NPC	23104	1655410260.000000	224090458.000000	598138615.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	14	NPC	24596	1471822653.000000	247552677.000000	696213541.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	15	NPC	14340	1081426459.000000	142306053.000000	708329832.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	16	NPC	21019	1584857131.000000	206789642.000000	875938530.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	17	NPC	20966	1435157842.000000	205397986.000000	465450141.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	18	NPC	11031	1025525159.000000	109257667.000000	433436526.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	19	NPC	19988	1445675232.000000	196479840.000000	542997746.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	20	NPC	29961	1494077113.000000	295624881.000000	956744013.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	21	NPC	18062	1298109847.000000	173201789.000000	422854205.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	22	NPC	23572	1208561630.000000	223594499.000000	555635950.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	23	NPC	19970	1544748940.000000	197393908.000000	639757197.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	24	NPC	16928	1229218580.000000	178173914.000000	678155678.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	25	NPC	16403	1214233163.000000	162246163.000000	397650753.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	26	NPC	23949	1347214644.000000	234559154.000000	842867796.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	27	NPC	30643	2422973179.000000	307188429.000000	738177806.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	28	NPC	28603	2166053397.000000	301943308.000000	750158958.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	29	NPC	41059	2965564334.000000	406576330.000000	1407038795.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	30	NPC	21448	1445083996.000000	214349705.000000	689115567.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	31	NPC	15663	1203702468.000000	155486987.000000	363218373.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_009/dw_dapi_001.tiff	32	NPC	17468	1086461275.000000	169890958.000000	578418228.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	1	NPC	13310	1003562472.000000	130848677.000000	412544403.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	2	NPC	32488	1771041114.000000	312514083.000000	643525838.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	3	NPC	16619	1423541867.000000	165008537.000000	734975652.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	4	NPC	10617	815983374.000000	105263757.000000	276249701.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	5	NPC	22984	1657203577.000000	220239037.000000	552430392.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	6	NPC	17968	1092262688.000000	170676072.000000	337442990.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	7	NPC	19236	1072185853.000000	183640909.000000	515644869.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	8	NPC	15540	1059907845.000000	145397806.000000	336886123.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	9	NPC	19311	1306010951.000000	180597509.000000	456325869.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	10	NPC	18039	1139385995.000000	170006696.000000	418767924.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	11	NPC	19551	1234186082.000000	181563044.000000	455941631.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	12	NPC	23324	1263030216.000000	226019119.000000	818128610.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	13	NPC	15002	999543934.000000	142108206.000000	363973120.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	14	NPC	17888	1221758978.000000	173722854.000000	474985018.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	15	NPC	18512	1179724928.000000	178905717.000000	788868116.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	16	NPC	19756	1104559903.000000	187994032.000000	427427751.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	17	NPC	20059	1251686494.000000	196223004.000000	494754975.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	18	NPC	22567	1625991891.000000	219643990.000000	460625698.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	19	NPC	24923	1345817862.000000	241173028.000000	815356861.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	20	NPC	16803	1176900323.000000	154662834.000000	378775113.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	21	NPC	24176	1550587108.000000	234124878.000000	550582943.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	22	NPC	27602	1324275150.000000	263356929.000000	608617474.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	23	NPC	23954	1338493279.000000	234059882.000000	1016565818.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	24	NPC	19338	1292439882.000000	189956887.000000	482146473.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	25	NPC	15774	1027762464.000000	152156739.000000	406562998.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	26	NPC	13632	989055335.000000	130622285.000000	471117844.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	27	NPC	20815	1613296794.000000	205256454.000000	540200614.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	28	NPC	15832	1171526167.000000	152210445.000000	372127069.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	29	NPC	27552	1729605823.000000	264816475.000000	643974254.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	30	NPC	17279	1205936778.000000	162676685.000000	413839390.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	31	NPC	18956	1203200464.000000	182007854.000000	392176340.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	32	NPC	26116	1435322406.000000	243792916.000000	651440305.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	33	NPC	12206	1128531301.000000	118045864.000000	282478949.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	34	NPC	24764	1537174372.000000	233008578.000000	747668881.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	35	NPC	22660	1320928396.000000	209525393.000000	646270548.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB263_20220313_010/dw_dapi_001.tiff	36	NPC	19082	1026199950.000000	178423149.000000	497802668.000000
/srv/secondary/ki/hd/20220325_Roberto_262_263_264/iiRB264_20220313_001/dw_dapi_001.tiff	1	NEU	15546	1034422957.000000	158461741.000000	454396709.000000
